word,sc,rng,npts,drop,kappa
stand,0.3910882816033915,2.9784828520126867,21,2.784885000000001,1.109723866490395
star,0.001,1.1990717125000003,21,2.869670000000001,434
stay,3.9720685083391105,10.885596399947822,21,2.086118,0.1092629694298686
stick,0.101226098314964,1.1519666892640075,21,2.342551000000001,4.28743187008565
stone,0.23854992053368154,2.8453014323427475,21,3.989839,1.81932569513777
stop,1.0741917143297455,6.707778512320102,21,1.6017690000000009,0.4040247138480298
store,0.08289704110280326,2.5041192658397087,21,3.3173719999999998,5.235410024608512
story,0.18187862282342024,2.2733167887429504,21,2.915076,2.386206763954639
street,0.04837834269005652,1.6973980033395275,21,2.9880840000000006,8.97095633846925
stuck,0.26073916149738935,3.0020535768974197,21,4.6091370000000005,1.6644987178281825
sun,0.0552036641862066,2.1031819743594617,21,2.8855649999999997,7.861796973042976
swim,0.1943569493790599,1.5337114826921496,21,2.720434000000001,2.2330047954887244
table,0.13672925057900143,2.7404790091774087,21,2.8956630000000008,3.1741562113604735
take,0.030349379299100938,2.884912146302562,21,3.239903,14.300127713414446
talk,0.2565876581663956,1.406327483363194,21,1.9952760000000005,1.6914297558246294
tape,0.35256723155986225,4.748715719110221,21,4.2162999999999995,1.230970893352326
taste,0.14940839530553393,2.9319283933865012,21,3.3734539999999997,2.904789915670322
teacher,0.1892677336647269,2.646060351774284,21,3.452311,2.293048009803918
that,0.11484725535334384,5.626594281867073,21,6.032098,3.7789322754360786
the,0.12150810069600625,6.375439713071261,21,6.4200029999999995,3.5717783218898163
their,0.4475135888052311,10.20909594696959,21,5.725847,0.9698029531543173
them,0.3692512471634182,9.483666715773488,21,4.879538,1.1753514804187681
then,2.085823283199129,10.781325762388773,21,3.4555479999999994,0.2080713181676412
there,0.30511417131785756,8.527229720805654,21,4.121828999999999,1.4224183626917597
these,0.28071089406243804,8.361663082386123,21,3.862254000000001,1.546074659658439
they,0.32613484107001617,9.96486362867004,21,5.625583000000001,1.3307379198618856
think,0.3621888830401763,9.165009243099895,21,4.5714049999999995,1.1982697987775013
this,0.051586637330126965,3.9721644213756218,21,4.44469,8.413031406226994
those,0.3630385984981662,7.501822751402749,21,3.0866859999999994,1.1954651703576147
throw,0.001,1.1107171272727268,21,2.854006,434
time,0.9589425737610232,11.123148519738965,21,5.422575,0.45258184574893695
tiny,0.513748866632701,2.301139456443658,21,2.1409279999999997,0.8447707200691178
tissue,0.20457814089012855,3.6768120001782965,21,4.998283999999999,2.1214387720586707
to,0.13079388285979718,6.453832083658058,21,6.630488,3.3181979960425267
today,0.28742369557495634,1.6507405611479848,21,2.0183289999999987,1.5099659724708343
too,1.713607825265463,8.908114903400215,21,2.7912990000000004,0.25326681729687306
tooth,0.06683300458038284,3.7203871688351207,21,5.0325750000000005,6.493797529003953
touch,0.20240518315543818,3.1564229711798566,21,3.271046,2.1442138646553697
train,0.13519862395019466,2.3030651264258886,21,3.2775040000000004,3.2100918435373993
tree,0.20972364241343044,3.439368064602646,21,3.900895000000001,2.0693899600716033
