step,epoch,word,n_occurrences,mean_nll
10,1.0000,feed,80,8.715685
10,1.0000,find,80,5.227909
10,1.0000,fine,80,8.445258
10,1.0000,finger,80,9.562742
10,1.0000,finish,80,9.359433
10,1.0000,first,80,5.918188
10,1.0000,fish,80,7.792475
10,1.0000,fit,80,8.159220
10,1.0000,fix,80,9.851400
10,1.0000,flower,80,9.121309
10,1.0000,food,80,6.742133
10,1.0000,foot,80,8.830688
10,1.0000,for,80,3.917248
10,1.0000,friend,80,8.442705
10,1.0000,full,80,7.530145
10,1.0000,game,80,6.957412
10,1.0000,garden,80,7.697684
10,1.0000,gas,80,8.898396
10,1.0000,gentle,80,9.392173
10,1.0000,get,80,4.856018
10,1.0000,give,80,5.911475
10,1.0000,glass,80,8.567558
10,1.0000,glasses,80,10.122967
10,1.0000,go,80,6.440995
10,1.0000,good,80,5.740240
10,1.0000,grass,80,9.696628
10,1.0000,green,80,8.086941
10,1.0000,gum,80,10.822109
10,1.0000,hair,80,9.063108
10,1.0000,hand,80,7.206214
10,1.0000,happy,80,8.829814
10,1.0000,hard,80,7.843094
10,1.0000,have,80,4.607271
10,1.0000,he,80,6.359069
10,1.0000,head,80,7.681206
10,1.0000,hear,80,7.647183
10,1.0000,heavy,80,9.313847
10,1.0000,help,80,4.276416
10,1.0000,her,80,7.070716
10,1.0000,here,80,7.647853
10,1.0000,high,80,6.731062
10,1.0000,him,80,7.654696
10,1.0000,his,80,6.800231
10,1.0000,hit,80,9.502599
10,1.0000,hold,80,7.674536
10,1.0000,home,80,7.203470
10,1.0000,horse,80,7.829567
10,1.0000,hot,80,8.171603
10,1.0000,house,80,8.270315
10,1.0000,how,80,5.040326
10,1.0000,hurt,80,9.352722
10,1.0000,i,80,8.582737
10,1.0000,ice,80,8.238857
10,1.0000,if,80,5.353447
10,1.0000,inside,80,8.537840
10,1.0000,into,80,4.738976
10,1.0000,is,80,3.070433
10,1.0000,it,80,3.961986
10,1.0000,juice,80,9.551415
10,1.0000,jump,80,9.683563
10,1.0000,kitchen,80,8.688073
10,1.0000,knife,80,9.080097
10,1.0000,last,80,8.186986
10,1.0000,later,80,8.807477
10,1.0000,lawn,80,8.495090
10,1.0000,leg,80,8.995177
10,1.0000,light,80,7.050451
10,1.0000,like,80,4.865696
10,1.0000,listen,80,8.849056
10,1.0000,little,80,6.420463
10,1.0000,living,80,8.706754
10,1.0000,long,80,6.204803
10,1.0000,look,80,6.690263
10,1.0000,loud,80,10.507200
10,1.0000,love,80,7.786512
10,1.0000,make,80,5.566058
10,1.0000,man,80,8.108277
10,1.0000,me,80,7.985945
10,1.0000,meat,80,8.685624
10,1.0000,medicine,80,10.401755
10,1.0000,milk,80,8.991293
10,1.0000,mine,80,10.694267
10,1.0000,money,80,8.321348
10,1.0000,moon,80,9.677676
10,1.0000,more,80,5.074981
10,1.0000,morning,80,8.734051
10,1.0000,mouse,80,11.501691
10,1.0000,mouth,80,8.866661
10,1.0000,movie,80,9.806843
10,1.0000,much,80,5.072483
10,1.0000,my,80,6.761284
10,1.0000,myself,80,8.793491
10,1.0000,need,80,5.226690
10,1.0000,new,80,6.418214
10,1.0000,next,80,7.576181
10,1.0000,nice,80,8.469417
10,1.0000,night,80,7.438025
10,1.0000,no,80,6.167901
10,1.0000,none,80,9.325139
10,1.0000,nose,80,9.546046
10,1.0000,not,80,4.082978
10,1.0000,now,80,7.006781
10,1.0000,nuts,80,9.046382
10,1.0000,of,80,2.678164
10,1.0000,off,80,6.880980
10,1.0000,old,80,6.515412
10,1.0000,on,80,3.959018
10,1.0000,open,80,8.148589
10,1.0000,orange,80,10.084789
10,1.0000,other,80,5.898741
10,1.0000,our,80,5.848807
10,1.0000,out,80,5.527004
10,1.0000,outside,80,8.610652
10,1.0000,oven,80,9.941247
10,1.0000,over,80,6.573203
10,1.0000,paint,80,8.727078
10,1.0000,paper,80,7.705516
10,1.0000,park,80,9.758697
10,1.0000,party,80,10.098784
10,1.0000,pen,80,9.689432
10,1.0000,people,80,5.415285
10,1.0000,person,80,7.180516
10,1.0000,pick,80,9.047867
10,1.0000,picture,80,8.384269
10,1.0000,pig,80,9.102604
10,1.0000,plant,80,7.359479
10,1.0000,plate,80,8.963530
10,1.0000,play,80,7.749818
10,1.0000,please,80,8.854814
10,1.0000,pool,80,9.143524
10,1.0000,poor,80,8.975949
10,1.0000,present,80,7.982210
10,1.0000,pretty,80,7.671090
10,1.0000,pull,80,9.304682
10,1.0000,puppy,80,9.425848
10,1.0000,push,80,9.885365
10,1.0000,put,80,7.546332
10,1.0000,quiet,80,9.260722
10,1.0000,radio,80,10.397343
10,1.0000,rain,80,9.208899
10,1.0000,read,80,7.878097
10,1.0000,red,80,8.129446
10,1.0000,ride,80,9.113245
10,1.0000,rock,80,9.450193
10,1.0000,roof,80,8.162390
10,1.0000,room,80,7.691844
10,1.0000,run,80,8.212778
10,1.0000,salt,80,9.484158
10,1.0000,same,80,5.091655
10,1.0000,sauce,80,8.643327
10,1.0000,say,80,7.094540
10,1.0000,school,80,6.850745
10,1.0000,see,80,5.381246
10,1.0000,share,80,7.578819
10,1.0000,she,80,6.378562
10,1.0000,shopping,80,9.838454
10,1.0000,show,80,7.372246
10,1.0000,shower,80,10.226125
10,1.0000,sick,80,9.945747
10,1.0000,sing,80,11.269327
10,1.0000,sit,80,9.315004
10,1.0000,sky,80,9.805465
10,1.0000,sleep,80,8.704944
10,1.0000,slow,80,8.682884
10,1.0000,snow,80,9.598992
10,1.0000,so,80,5.954112
10,1.0000,soap,80,10.986474
10,1.0000,soda,80,7.388880
10,1.0000,soft,80,8.755248
10,1.0000,some,80,5.491345
10,1.0000,stand,80,8.368594
10,1.0000,star,80,9.436431
10,1.0000,stay,80,7.273036
10,1.0000,stick,80,9.714217
10,1.0000,stone,80,9.819457
10,1.0000,stop,80,7.569093
10,1.0000,store,80,8.021461
10,1.0000,story,80,7.915024
10,1.0000,street,80,9.774401
10,1.0000,stuck,80,8.609603
10,1.0000,sun,80,7.784570
10,1.0000,swim,80,9.703509
10,1.0000,table,80,8.787551
10,1.0000,take,80,5.749364
10,1.0000,talk,80,8.483577
10,1.0000,tape,80,8.859799
10,1.0000,taste,80,9.537100
10,1.0000,teacher,80,8.465376
10,1.0000,that,80,3.732470
10,1.0000,the,80,2.710456
10,1.0000,their,80,4.469896
10,1.0000,them,80,4.737647
10,1.0000,then,80,6.408865
10,1.0000,there,80,5.334803
10,1.0000,these,80,5.641312
10,1.0000,they,80,4.336348
10,1.0000,think,80,4.697545
10,1.0000,this,80,4.672621
10,1.0000,those,80,6.546340
10,1.0000,throw,80,9.504384
10,1.0000,time,80,5.511536
10,1.0000,tiny,80,9.176555
10,1.0000,tissue,80,8.927723
10,1.0000,to,80,3.204292
10,1.0000,today,80,8.167847
10,1.0000,too,80,6.996531
10,1.0000,tooth,80,9.433715
10,1.0000,touch,80,9.168987
10,1.0000,train,80,8.823414
10,1.0000,tree,80,8.823964
10,1.0000,truck,80,11.150110
10,1.0000,try,80,8.751643
10,1.0000,turn,80,7.742813
10,1.0000,under,80,7.489937
10,1.0000,up,80,5.424061
10,1.0000,us,80,5.405912
10,1.0000,vacuum,80,9.852166
10,1.0000,wait,80,8.637558
10,1.0000,walk,80,8.350482
10,1.0000,was,80,5.242773
10,1.0000,wash,80,8.277829
10,1.0000,washing,80,9.487703
10,1.0000,watch,80,9.028395
10,1.0000,water,80,5.994992
10,1.0000,we,80,4.961981
10,1.0000,were,80,6.158559
10,1.0000,wet,80,9.548085
10,1.0000,what,80,5.351457
10,1.0000,when,80,6.003186
10,1.0000,where,80,6.753987
10,1.0000,which,80,4.935589
10,1.0000,white,80,7.844154
10,1.0000,who,80,4.812698
10,1.0000,why,80,5.746412
10,1.0000,will,80,4.714569
10,1.0000,wind,80,8.787788
10,1.0000,window,80,9.770445
10,1.0000,wish,80,7.579111
10,1.0000,with,80,3.783413
10,1.0000,work,80,6.237613
10,1.0000,would,80,6.156167
10,1.0000,write,80,7.735021
10,1.0000,yard,80,8.581406
10,1.0000,yellow,80,9.762059
10,1.0000,yes,80,9.287124
10,1.0000,you,80,3.083136
10,1.0000,your,80,3.913569
10,1.0000,yourself,80,7.015665
12,1.0000,a,80,3.254452
12,1.0000,about,80,5.355515
12,1.0000,above,80,7.631996
12,1.0000,after,80,7.339562
12,1.0000,all,80,6.011704
12,1.0000,am,80,6.209901
12,1.0000,and,80,3.430167
12,1.0000,animal,80,7.883102
12,1.0000,another,80,7.467699
12,1.0000,any,80,5.796490
12,1.0000,are,80,3.365773
12,1.0000,arm,80,9.228437
12,1.0000,around,80,7.116953
12,1.0000,at,80,5.303066
12,1.0000,away,80,7.066350
12,1.0000,baby,80,7.051783
12,1.0000,back,80,6.997587
12,1.0000,bad,80,7.694884
12,1.0000,ball,80,8.687698
12,1.0000,bat,80,9.764706
12,1.0000,bath,80,8.439366
12,1.0000,be,80,2.938314
12,1.0000,beach,80,9.781096
12,1.0000,beans,80,8.431626
12,1.0000,bear,80,9.276437
12,1.0000,because,80,6.400633
12,1.0000,bed,80,8.556360
12,1.0000,bee,80,10.186969
12,1.0000,before,80,6.617001
12,1.0000,behind,80,7.442337
12,1.0000,belt,80,11.038102
12,1.0000,better,80,6.789104
12,1.0000,big,80,7.394775
12,1.0000,bird,80,9.738437
12,1.0000,bite,80,9.169305
12,1.0000,black,80,8.218752
12,1.0000,block,80,8.691518
12,1.0000,blow,80,10.365442
12,1.0000,blue,80,8.696358
12,1.0000,boat,80,9.765483
12,1.0000,book,80,7.392314
12,1.0000,bottle,80,9.629448
12,1.0000,bowl,80,8.805428
12,1.0000,box,80,9.346154
12,1.0000,bread,80,9.812674
12,1.0000,break,80,8.281067
12,1.0000,bring,80,7.277655
12,1.0000,broken,80,8.356147
12,1.0000,brown,80,8.527322
12,1.0000,brush,80,9.259527
12,1.0000,build,80,7.710880
12,1.0000,bus,80,9.396730
12,1.0000,but,80,4.773842
12,1.0000,butter,80,9.772839
12,1.0000,button,80,9.711891
12,1.0000,buy,80,7.139137
12,1.0000,by,80,4.306041
12,1.0000,cake,80,8.751488
12,1.0000,call,80,8.468556
12,1.0000,camera,80,7.696571
12,1.0000,can,80,4.306898
12,1.0000,car,80,6.509791
12,1.0000,careful,80,7.644307
12,1.0000,carry,80,7.701581
12,1.0000,cat,80,7.404752
12,1.0000,catch,80,8.187060
12,1.0000,chair,80,10.509120
12,1.0000,cheese,80,8.428057
12,1.0000,chicken,80,9.160336
12,1.0000,child,80,5.311733
12,1.0000,chocolate,80,8.922394
12,1.0000,clean,80,7.547793
12,1.0000,clock,80,9.933976
12,1.0000,close,80,7.442886
12,1.0000,cloud,80,10.242022
12,1.0000,coat,80,8.331039
12,1.0000,coffee,80,9.275914
12,1.0000,cold,80,8.099026
12,1.0000,comb,80,9.004693
12,1.0000,cook,80,8.871234
12,1.0000,corn,80,9.946790
12,1.0000,could,80,5.982256
12,1.0000,country,80,7.514064
12,1.0000,cover,80,7.925193
12,1.0000,cow,80,9.770153
12,1.0000,cry,80,9.653059
12,1.0000,cup,80,8.331935
12,1.0000,cut,80,8.224231
12,1.0000,dark,80,8.450482
12,1.0000,day,80,5.920007
12,1.0000,deer,80,10.138352
12,1.0000,did,80,6.968783
12,1.0000,dish,80,7.854466
12,1.0000,do,80,5.060339
12,1.0000,doctor,80,7.164002
12,1.0000,does,80,5.718406
12,1.0000,dog,80,5.694201
12,1.0000,doll,80,10.451186
12,1.0000,door,80,8.735547
12,1.0000,down,80,6.202700
12,1.0000,draw,80,8.074996
12,1.0000,dress,80,9.518407
12,1.0000,drink,80,8.954671
12,1.0000,drive,80,8.017236
12,1.0000,drop,80,9.073781
12,1.0000,dry,80,7.945570
12,1.0000,each,80,6.295754
12,1.0000,ear,80,7.484701
12,1.0000,eat,80,6.775626
12,1.0000,egg,80,9.110470
12,1.0000,empty,80,9.594720
12,1.0000,every,80,6.987945
12,1.0000,eye,80,7.229231
12,1.0000,face,80,8.555517
12,1.0000,fall,80,8.767489
12,1.0000,farm,80,9.018740
12,1.0000,fast,80,8.408369
12,1.0000,feed,80,7.739531
12,1.0000,find,80,5.571668
12,1.0000,fine,80,7.939373
12,1.0000,finger,80,9.769695
12,1.0000,finish,80,9.797747
12,1.0000,first,80,5.940007
12,1.0000,fish,80,8.097228
12,1.0000,fit,80,7.532255
12,1.0000,fix,80,9.336142
12,1.0000,flower,80,8.948840
12,1.0000,food,80,6.546154
12,1.0000,foot,80,7.915611
12,1.0000,for,80,4.081481
12,1.0000,friend,80,8.072488
12,1.0000,full,80,7.575902
12,1.0000,game,80,8.247938
12,1.0000,garden,80,7.254862
12,1.0000,gas,80,7.769971
12,1.0000,gentle,80,9.848844
12,1.0000,get,80,5.109491
12,1.0000,give,80,6.270287
12,1.0000,glass,80,8.929398
12,1.0000,glasses,80,9.724723
12,1.0000,go,80,6.526735
12,1.0000,good,80,6.073638
12,1.0000,grass,80,8.591696
12,1.0000,green,80,7.885030
12,1.0000,gum,80,10.762588
12,1.0000,hair,80,8.236745
12,1.0000,hand,80,7.229569
12,1.0000,happy,80,8.205698
12,1.0000,hard,80,7.417902
12,1.0000,have,80,4.505678
12,1.0000,he,80,6.342082
12,1.0000,head,80,8.014241
12,1.0000,hear,80,7.336790
12,1.0000,heavy,80,8.560038
12,1.0000,help,80,4.404756
12,1.0000,her,80,6.900546
12,1.0000,here,80,7.780799
12,1.0000,high,80,6.824526
12,1.0000,him,80,7.091285
12,1.0000,his,80,6.935981
12,1.0000,hit,80,9.498055
12,1.0000,hold,80,8.047146
12,1.0000,home,80,7.152572
12,1.0000,horse,80,8.448657
12,1.0000,hot,80,7.989545
12,1.0000,house,80,8.093814
12,1.0000,how,80,5.521883
12,1.0000,hurt,80,8.811631
12,1.0000,i,80,8.450310
12,1.0000,ice,80,7.974955
12,1.0000,if,80,5.524338
12,1.0000,inside,80,8.899890
12,1.0000,into,80,4.868417
12,1.0000,is,80,3.297574
12,1.0000,it,80,4.039256
12,1.0000,juice,80,8.343411
12,1.0000,jump,80,9.147877
12,1.0000,kitchen,80,7.910881
12,1.0000,knife,80,9.914138
12,1.0000,last,80,7.931025
12,1.0000,later,80,8.584370
12,1.0000,lawn,80,9.322681
12,1.0000,leg,80,9.157240
12,1.0000,light,80,7.207039
12,1.0000,like,80,4.998722
12,1.0000,listen,80,8.791126
12,1.0000,little,80,6.261170
12,1.0000,living,80,8.150358
12,1.0000,long,80,6.534772
12,1.0000,look,80,7.051182
12,1.0000,loud,80,9.783580
12,1.0000,love,80,7.166223
12,1.0000,make,80,5.823026
12,1.0000,man,80,8.006717
12,1.0000,me,80,8.153438
12,1.0000,meat,80,8.664396
12,1.0000,medicine,80,10.086301
12,1.0000,milk,80,8.992079
12,1.0000,mine,80,10.196191
12,1.0000,money,80,7.293189
12,1.0000,moon,80,8.881912
12,1.0000,more,80,5.116976
12,1.0000,morning,80,8.099043
12,1.0000,mouse,80,11.482851
12,1.0000,mouth,80,7.924590
12,1.0000,movie,80,9.341724
12,1.0000,much,80,4.927884
12,1.0000,my,80,6.719083
12,1.0000,myself,80,8.643625
12,1.0000,need,80,5.291569
12,1.0000,new,80,6.289975
12,1.0000,next,80,7.375356
12,1.0000,nice,80,8.359422
12,1.0000,night,80,7.049682
12,1.0000,no,80,6.196198
12,1.0000,none,80,9.058950
12,1.0000,nose,80,9.535349
12,1.0000,not,80,4.062453
12,1.0000,now,80,7.108370
12,1.0000,nuts,80,9.480058
12,1.0000,of,80,2.442668
12,1.0000,off,80,6.835173
12,1.0000,old,80,6.648730
12,1.0000,on,80,4.057514
12,1.0000,open,80,8.180544
12,1.0000,orange,80,9.312910
12,1.0000,other,80,5.419994
12,1.0000,our,80,5.796667
12,1.0000,out,80,5.322473
12,1.0000,outside,80,8.426797
12,1.0000,oven,80,9.625432
12,1.0000,over,80,6.538709
12,1.0000,paint,80,9.240884
12,1.0000,paper,80,7.833705
12,1.0000,park,80,9.427309
12,1.0000,party,80,9.495113
12,1.0000,pen,80,9.939482
12,1.0000,people,80,5.737565
12,1.0000,person,80,6.917150
12,1.0000,pick,80,8.615688
12,1.0000,picture,80,8.128130
12,1.0000,pig,80,8.371834
12,1.0000,plant,80,6.840222
12,1.0000,plate,80,8.938455
12,1.0000,play,80,8.059714
12,1.0000,please,80,8.070573
12,1.0000,pool,80,9.014751
12,1.0000,poor,80,8.623216
12,1.0000,present,80,8.045988
12,1.0000,pretty,80,7.490539
12,1.0000,pull,80,8.330353
12,1.0000,puppy,80,9.229294
12,1.0000,push,80,8.981365
12,1.0000,put,80,7.034561
12,1.0000,quiet,80,8.976111
12,1.0000,radio,80,10.466693
12,1.0000,rain,80,8.965372
12,1.0000,read,80,7.722221
12,1.0000,red,80,7.815034
12,1.0000,ride,80,9.744905
12,1.0000,rock,80,9.425751
12,1.0000,roof,80,7.518430
12,1.0000,room,80,8.180003
12,1.0000,run,80,8.187933
12,1.0000,salt,80,8.506178
12,1.0000,same,80,5.239900
12,1.0000,sauce,80,8.944886
12,1.0000,say,80,7.031138
12,1.0000,school,80,7.118476
12,1.0000,see,80,5.548101
12,1.0000,share,80,8.028906
12,1.0000,she,80,6.110006
12,1.0000,shopping,80,9.786552
12,1.0000,show,80,7.330329
12,1.0000,shower,80,9.506922
12,1.0000,sick,80,8.934074
12,1.0000,sing,80,11.258757
12,1.0000,sit,80,8.628793
12,1.0000,sky,80,9.029483
12,1.0000,sleep,80,7.455609
12,1.0000,slow,80,8.383650
12,1.0000,snow,80,9.023167
12,1.0000,so,80,5.840007
12,1.0000,soap,80,10.427498
12,1.0000,soda,80,6.368720
12,1.0000,soft,80,8.223326
12,1.0000,some,80,5.600522
12,1.0000,stand,80,8.571563
12,1.0000,star,80,9.445940
12,1.0000,stay,80,7.337451
12,1.0000,stick,80,9.220624
12,1.0000,stone,80,9.277940
12,1.0000,stop,80,7.582532
12,1.0000,store,80,8.594006
12,1.0000,story,80,7.904667
12,1.0000,street,80,9.449642
12,1.0000,stuck,80,8.467850
12,1.0000,sun,80,7.713948
12,1.0000,swim,80,9.771718
12,1.0000,table,80,8.576108
12,1.0000,take,80,5.882866
12,1.0000,talk,80,7.412236
12,1.0000,tape,80,9.256409
12,1.0000,taste,80,8.904342
12,1.0000,teacher,80,8.190338
12,1.0000,that,80,3.958816
12,1.0000,the,80,2.638921
12,1.0000,their,80,4.482116
12,1.0000,them,80,5.030910
12,1.0000,then,80,6.418917
12,1.0000,there,80,5.344569
12,1.0000,these,80,5.826070
12,1.0000,they,80,4.323245
12,1.0000,think,80,4.733635
12,1.0000,this,80,4.900420
12,1.0000,those,80,6.613995
12,1.0000,throw,80,9.391060
12,1.0000,time,80,5.363447
12,1.0000,tiny,80,8.563973
12,1.0000,tissue,80,8.345251
12,1.0000,to,80,3.040202
12,1.0000,today,80,8.543716
12,1.0000,too,80,7.106168
12,1.0000,tooth,80,9.260229
12,1.0000,touch,80,8.880394
12,1.0000,train,80,9.193782
12,1.0000,tree,80,8.324231
12,1.0000,truck,80,10.619122
12,1.0000,try,80,8.514211
12,1.0000,turn,80,7.192696
12,1.0000,under,80,7.342855
12,1.0000,up,80,5.639047
12,1.0000,us,80,5.604409
12,1.0000,vacuum,80,9.947595
12,1.0000,wait,80,7.725377
12,1.0000,walk,80,8.186112
12,1.0000,was,80,5.193396
12,1.0000,wash,80,9.148344
12,1.0000,washing,80,9.281968
12,1.0000,watch,80,8.673059
12,1.0000,water,80,6.251202
12,1.0000,we,80,5.068008
12,1.0000,were,80,6.044236
12,1.0000,wet,80,9.298176
12,1.0000,what,80,5.501802
12,1.0000,when,80,6.303699
12,1.0000,where,80,6.113733
12,1.0000,which,80,4.954112
12,1.0000,white,80,8.016191
12,1.0000,who,80,4.817279
12,1.0000,why,80,5.915210
12,1.0000,will,80,4.966814
12,1.0000,wind,80,8.201995
12,1.0000,window,80,9.539453
12,1.0000,wish,80,7.162735
12,1.0000,with,80,4.047661
12,1.0000,work,80,6.595066
12,1.0000,would,80,5.943793
12,1.0000,write,80,7.682145
12,1.0000,yard,80,8.940954
12,1.0000,yellow,80,8.825572
12,1.0000,yes,80,8.263204
12,1.0000,you,80,3.178461
12,1.0000,your,80,4.205402
12,1.0000,yourself,80,7.302900
15,1.0000,a,80,2.830919
15,1.0000,about,80,4.941229
15,1.0000,above,80,7.953835
15,1.0000,after,80,7.622011
15,1.0000,all,80,5.969355
15,1.0000,am,80,6.651576
15,1.0000,and,80,3.066015
15,1.0000,animal,80,8.102827
15,1.0000,another,80,7.328379
15,1.0000,any,80,5.634569
15,1.0000,are,80,3.488350
15,1.0000,arm,80,8.730491
15,1.0000,around,80,7.223618
15,1.0000,at,80,5.576096
15,1.0000,away,80,6.415945
15,1.0000,baby,80,8.334609
15,1.0000,back,80,6.687172
15,1.0000,bad,80,8.188607
15,1.0000,ball,80,8.466394
15,1.0000,bat,80,10.330965
15,1.0000,bath,80,9.395564
15,1.0000,be,80,2.798997
15,1.0000,beach,80,9.608504
15,1.0000,beans,80,8.645151
15,1.0000,bear,80,9.136178
15,1.0000,because,80,6.504496
15,1.0000,bed,80,8.882101
15,1.0000,bee,80,10.856011
15,1.0000,before,80,6.946831
15,1.0000,behind,80,8.396570
15,1.0000,belt,80,10.837136
15,1.0000,better,80,6.510341
15,1.0000,big,80,7.572930
15,1.0000,bird,80,8.742552
15,1.0000,bite,80,9.745364
15,1.0000,black,80,8.147265
15,1.0000,block,80,8.264851
15,1.0000,blow,80,9.922065
15,1.0000,blue,80,8.708552
15,1.0000,boat,80,9.012073
15,1.0000,book,80,7.807963
15,1.0000,bottle,80,9.027613
15,1.0000,bowl,80,8.309802
15,1.0000,box,80,9.159994
15,1.0000,bread,80,9.831007
15,1.0000,break,80,7.826520
15,1.0000,bring,80,7.441757
15,1.0000,broken,80,9.438302
15,1.0000,brown,80,7.910543
15,1.0000,brush,80,10.249423
15,1.0000,build,80,7.744253
15,1.0000,bus,80,9.973922
15,1.0000,but,80,4.767692
15,1.0000,butter,80,8.778323
15,1.0000,button,80,9.387715
15,1.0000,buy,80,7.693644
15,1.0000,by,80,3.920539
15,1.0000,cake,80,9.736019
15,1.0000,call,80,8.185430
15,1.0000,camera,80,8.201902
15,1.0000,can,80,4.139595
15,1.0000,car,80,6.314786
15,1.0000,careful,80,8.201742
15,1.0000,carry,80,8.310840
15,1.0000,cat,80,7.782274
15,1.0000,catch,80,9.155244
15,1.0000,chair,80,10.542699
15,1.0000,cheese,80,9.190099
15,1.0000,chicken,80,8.925967
15,1.0000,child,80,6.213966
15,1.0000,chocolate,80,8.992678
15,1.0000,clean,80,7.594096
15,1.0000,clock,80,10.003986
15,1.0000,close,80,8.410508
15,1.0000,cloud,80,9.605584
15,1.0000,coat,80,9.523617
15,1.0000,coffee,80,10.398536
15,1.0000,cold,80,7.892796
15,1.0000,comb,80,8.611755
15,1.0000,cook,80,9.574115
15,1.0000,corn,80,10.334798
15,1.0000,could,80,6.193320
15,1.0000,country,80,7.402347
15,1.0000,cover,80,8.555438
15,1.0000,cow,80,9.738493
15,1.0000,cry,80,10.502166
15,1.0000,cup,80,8.031390
15,1.0000,cut,80,7.912141
15,1.0000,dark,80,8.437594
15,1.0000,day,80,5.900693
15,1.0000,deer,80,11.025862
15,1.0000,did,80,7.164546
15,1.0000,dish,80,9.188781
15,1.0000,do,80,4.865804
15,1.0000,doctor,80,7.679418
15,1.0000,does,80,5.590419
15,1.0000,dog,80,5.727694
15,1.0000,doll,80,10.411211
15,1.0000,door,80,8.233340
15,1.0000,down,80,5.747526
15,1.0000,draw,80,8.720958
15,1.0000,dress,80,10.185824
15,1.0000,drink,80,8.915698
15,1.0000,drive,80,8.395867
15,1.0000,drop,80,9.439423
15,1.0000,dry,80,8.252439
15,1.0000,each,80,6.730515
15,1.0000,ear,80,8.097472
15,1.0000,eat,80,7.146995
15,1.0000,egg,80,9.830123
15,1.0000,empty,80,9.626879
15,1.0000,every,80,7.525998
15,1.0000,eye,80,7.485238
15,1.0000,face,80,8.323181
15,1.0000,fall,80,8.466807
15,1.0000,farm,80,9.534103
15,1.0000,fast,80,8.079336
15,1.0000,feed,80,8.702014
15,1.0000,find,80,5.683823
15,1.0000,fine,80,8.492790
15,1.0000,finger,80,9.442073
15,1.0000,finish,80,9.872918
15,1.0000,first,80,5.729792
15,1.0000,fish,80,7.926671
15,1.0000,fit,80,8.693761
15,1.0000,fix,80,9.232903
15,1.0000,flower,80,8.481382
15,1.0000,food,80,7.233004
15,1.0000,foot,80,8.220372
15,1.0000,for,80,3.861985
15,1.0000,friend,80,7.538678
15,1.0000,full,80,7.212429
15,1.0000,game,80,8.837602
15,1.0000,garden,80,7.182011
15,1.0000,gas,80,8.417408
15,1.0000,gentle,80,10.693577
15,1.0000,get,80,5.061857
15,1.0000,give,80,6.199546
15,1.0000,glass,80,8.740580
15,1.0000,glasses,80,10.163844
15,1.0000,go,80,6.618965
15,1.0000,good,80,5.718200
15,1.0000,grass,80,8.417294
15,1.0000,green,80,8.229371
15,1.0000,gum,80,11.115388
15,1.0000,hair,80,8.137244
15,1.0000,hand,80,6.545083
15,1.0000,happy,80,8.640265
15,1.0000,hard,80,6.758408
15,1.0000,have,80,4.714282
15,1.0000,he,80,6.491177
15,1.0000,head,80,7.851029
15,1.0000,hear,80,7.998923
15,1.0000,heavy,80,8.654359
15,1.0000,help,80,4.930428
15,1.0000,her,80,6.796592
15,1.0000,here,80,7.461283
15,1.0000,high,80,6.545515
15,1.0000,him,80,7.576065
15,1.0000,his,80,6.723157
15,1.0000,hit,80,9.277318
15,1.0000,hold,80,8.191661
15,1.0000,home,80,6.690818
15,1.0000,horse,80,8.853568
15,1.0000,hot,80,7.429046
15,1.0000,house,80,8.812421
15,1.0000,how,80,5.322793
15,1.0000,hurt,80,9.326174
15,1.0000,i,80,8.002789
15,1.0000,ice,80,8.043812
15,1.0000,if,80,5.406964
15,1.0000,inside,80,8.242006
15,1.0000,into,80,4.842657
15,1.0000,is,80,2.978495
15,1.0000,it,80,3.799322
15,1.0000,juice,80,7.402629
15,1.0000,jump,80,9.862573
15,1.0000,kitchen,80,8.646044
15,1.0000,knife,80,10.937419
15,1.0000,last,80,8.153130
15,1.0000,later,80,8.225180
15,1.0000,lawn,80,10.030395
15,1.0000,leg,80,8.555254
15,1.0000,light,80,7.154100
15,1.0000,like,80,5.276075
15,1.0000,listen,80,9.133594
15,1.0000,little,80,6.582235
15,1.0000,living,80,8.291077
15,1.0000,long,80,6.212743
15,1.0000,look,80,6.864575
15,1.0000,loud,80,10.039329
15,1.0000,love,80,7.585441
15,1.0000,make,80,5.701178
15,1.0000,man,80,7.804283
15,1.0000,me,80,7.405548
15,1.0000,meat,80,8.327763
15,1.0000,medicine,80,9.239658
15,1.0000,milk,80,9.097945
15,1.0000,mine,80,10.004686
15,1.0000,money,80,7.317324
15,1.0000,moon,80,8.583084
15,1.0000,more,80,4.743356
15,1.0000,morning,80,8.578427
15,1.0000,mouse,80,11.089182
15,1.0000,mouth,80,7.338484
15,1.0000,movie,80,10.044051
15,1.0000,much,80,4.952531
15,1.0000,my,80,7.002325
15,1.0000,myself,80,9.006487
15,1.0000,need,80,5.458775
15,1.0000,new,80,5.926424
15,1.0000,next,80,7.189497
15,1.0000,nice,80,8.074781
15,1.0000,night,80,7.218066
15,1.0000,no,80,6.287147
15,1.0000,none,80,9.850383
15,1.0000,nose,80,8.670124
15,1.0000,not,80,4.047506
15,1.0000,now,80,7.006878
15,1.0000,nuts,80,10.379444
15,1.0000,of,80,2.358099
15,1.0000,off,80,6.646990
15,1.0000,old,80,6.518476
15,1.0000,on,80,3.839532
15,1.0000,open,80,7.980910
15,1.0000,orange,80,9.378589
15,1.0000,other,80,5.629367
15,1.0000,our,80,6.032308
